sku_id,store_id,category,brand,price,cost,on_hand,lead_time_days,days_since_first_sale,avg_daily_sales_30d,avg_daily_sales_90d,total_sales_365d,sales_last_7d,promo_flag_14d,promo_depth,price_elasticity_est,seasonality_index,store_footfall,store_income_bracket,region,days_out_of_stock_365d,returns_rate,shelf_life_days,is_new_launch,competitor_price_index,holiday_flag,label_deadstock_90d,snapshot_date
SKU_18387,STORE_047,Beauty,Per Una,3111.02,237.84,63,27,1599,0.17,1.98,4136,48,1,0.48,-1.21,1.4,2592,high,South,63,0.2,87,0,0.94,0,0,2025-06-22 07:34:22.700010
SKU_18388,STORE_011,Home,Blue Harbour,3438.12,266.77,40,19,1195,10.96,0.3,1171,66,1,0.3,-0.39,1.39,9988,high,West,58,0.04,239,1,1.0,0,0,2025-06-17 07:34:22.700010
SKU_18389,STORE_042,Apparel,M&S Core,2910.09,3536.76,58,14,1568,2.63,0.46,1040,25,0,0.32,-0.66,0.95,1892,low,South,9,0.09,97,0,1.06,1,1,2025-04-20 07:34:22.700010
SKU_18390,STORE_002,Apparel,Autograph,1056.23,299.21,42,17,600,2.24,7.87,4146,11,0,0.16,-2.04,0.97,6368,low,South,86,0.28,109,0,1.17,1,0,2025-04-30 07:34:22.700010
SKU_18391,STORE_026,Apparel,Blue Harbour,2463.64,2240.76,50,26,1617,0.78,1.85,233,81,0,0.12,-1.05,1.3,5689,med,North,25,0.14,154,0,1.18,0,1,2025-02-21 07:34:22.700010
SKU_18392,STORE_004,Accessories,Per Una,1747.46,3721.72,53,8,845,0.94,4.32,740,59,1,0.01,-1.32,0.64,4203,high,Central,28,0.1,262,0,1.05,0,1,2024-11-13 07:34:22.700010
SKU_18393,STORE_017,Apparel,Blue Harbour,628.02,901.35,45,21,775,0.89,0.68,4953,99,0,0.27,-0.83,1.22,1316,low,Central,9,0.22,111,0,0.84,0,1,2025-01-13 07:34:22.700010
SKU_18394,STORE_017,Home,Goodmove,2059.12,1826.5,52,12,814,3.65,0.82,2601,70,0,0.01,-1.04,0.95,7480,high,Central,54,0.25,100,0,1.15,0,0,2025-01-12 07:34:22.700010
SKU_18395,STORE_028,Apparel,Blue Harbour,3121.4,2625.77,50,15,540,1.46,0.12,1618,59,0,0.14,-1.76,1.33,4835,med,East,42,0.02,219,0,1.12,0,0,2024-09-19 07:34:22.700010
SKU_18396,STORE_030,Apparel,Goodmove,688.85,2291.16,53,24,295,4.97,4.61,925,28,0,0.21,-1.36,0.9,8334,med,Central,31,0.01,77,1,1.0,0,0,2025-04-20 07:34:22.700010
SKU_18397,STORE_040,Home,Per Una,990.89,1518.15,49,11,1751,1.44,0.32,1376,119,0,0.03,-1.02,0.78,1965,med,South,35,0.16,61,0,1.16,1,0,2024-12-04 07:34:22.700010
SKU_18398,STORE_023,Footwear,Goodmove,613.12,3171.76,67,9,1186,0.24,0.77,4418,5,1,0.35,-1.35,0.61,2783,low,East,31,0.11,333,1,1.17,1,0,2025-01-16 07:34:22.700010
SKU_18399,STORE_046,Apparel,Per Una,204.37,1696.78,50,5,1974,0.94,1.05,3478,7,0,0.17,-0.82,0.75,6839,low,West,88,0.09,322,0,1.01,0,0,2024-10-28 07:34:22.700010
SKU_18400,STORE_024,Home,Autograph,4693.89,1605.76,48,23,1809,1.44,3.41,94,140,0,0.39,-1.83,1.44,3959,med,North,55,0.22,255,0,1.02,0,1,2025-04-06 07:34:22.700010
SKU_18401,STORE_029,Beauty,Goodmove,4222.76,184.21,52,5,1917,2.56,1.97,1635,83,0,0.35,-2.16,0.65,6539,med,South,67,0.03,199,0,1.11,1,1,2025-02-12 07:34:22.700010
SKU_18402,STORE_004,Home,Blue Harbour,1310.42,3471.82,50,5,1691,2.05,0.05,1988,20,0,0.46,-0.08,1.32,7806,low,Central,23,0.24,231,0,0.92,0,0,2025-05-18 07:34:22.700010
SKU_18403,STORE_038,Accessories,Blue Harbour,2971.64,3997.64,47,11,534,3.0,1.05,688,8,0,0.1,-1.65,0.55,4082,low,West,13,0.21,77,0,1.0,0,0,2024-10-15 07:34:22.700010
SKU_18404,STORE_029,Beauty,Autograph,4046.69,2998.8,47,17,1861,0.5,8.57,3817,196,0,0.11,-1.59,1.25,1315,low,Central,2,0.26,294,0,0.86,1,0,2024-10-24 07:34:22.700010
SKU_18405,STORE_019,Footwear,M&S Core,1958.38,3886.85,49,20,1378,7.27,2.62,1393,97,1,0.36,-1.91,1.22,4429,med,East,64,0.02,40,0,0.91,0,0,2025-06-11 07:34:22.700010
SKU_18406,STORE_027,Footwear,Per Una,3746.44,2032.45,55,25,923,1.94,0.49,2835,105,0,0.42,-1.55,1.5,7315,med,North,60,0.19,353,1,1.17,0,1,2024-10-04 07:34:22.700010
SKU_18407,STORE_029,Home,M&S Core,4368.56,2368.31,50,28,547,2.4,7.49,3607,120,0,0.16,-0.83,0.72,3843,med,South,47,0.16,86,0,0.94,1,0,2025-07-26 07:34:22.700010
SKU_18408,STORE_036,Home,M&S Core,2592.54,3550.06,42,11,1176,0.1,2.15,2496,46,1,0.13,-1.52,0.89,4602,med,Central,41,0.09,45,1,1.09,0,1,2024-12-28 07:34:22.700010
SKU_18409,STORE_035,Apparel,Autograph,4461.61,2143.48,49,2,823,2.95,0.76,955,119,0,0.35,-0.7,1.12,2328,low,Central,86,0.04,325,0,1.11,0,0,2025-09-03 07:34:22.700010
SKU_18410,STORE_006,Apparel,Autograph,1206.87,378.77,44,18,1468,0.5,4.12,4555,47,0,0.41,-1.32,1.15,5210,med,North,83,0.04,90,0,0.92,0,0,2025-06-26 07:34:22.700010
SKU_18411,STORE_023,Accessories,Goodmove,4525.93,2979.79,39,13,1854,2.38,0.23,4296,21,0,0.42,-0.84,0.69,4565,high,South,78,0.24,112,0,0.91,0,0,2024-09-27 07:34:22.700010
SKU_18412,STORE_039,Apparel,Goodmove,4065.34,642.12,41,19,748,1.79,0.39,4484,84,1,0.36,-2.05,1.26,3896,high,Central,21,0.23,331,0,1.11,0,1,2025-04-06 07:34:22.700010
SKU_18413,STORE_046,Home,Goodmove,4231.31,1437.66,58,15,1332,1.64,0.29,1271,178,0,0.42,-1.29,0.69,5199,high,North,11,0.25,352,0,0.83,1,1,2024-10-11 07:34:22.700010
SKU_18414,STORE_044,Home,Goodmove,220.59,3393.38,38,18,904,10.67,1.93,4118,77,0,0.39,-1.47,1.07,8833,high,East,54,0.18,316,0,0.96,0,0,2024-12-09 07:34:22.700010
SKU_18415,STORE_048,Apparel,Goodmove,3384.4,1182.82,43,22,913,1.85,1.7,4235,147,0,0.03,-2.01,1.2,6082,high,North,25,0.07,290,0,1.17,0,0,2024-10-31 07:34:22.700010
SKU_18416,STORE_008,Accessories,Blue Harbour,2122.13,3744.67,40,25,1059,1.41,2.05,2685,131,0,0.21,-1.8,1.34,3794,med,South,81,0.21,122,0,1.13,0,1,2025-07-07 07:34:22.700010
SKU_18417,STORE_002,Home,Autograph,3100.91,3279.36,47,25,1283,2.98,1.93,1327,91,0,0.36,-1.22,1.34,8962,med,North,44,0.07,183,0,1.05,0,0,2024-12-30 07:34:22.700010
SKU_18418,STORE_013,Accessories,Per Una,600.56,3875.86,47,28,607,1.91,4.84,1691,197,0,0.14,-1.68,1.33,2110,low,West,6,0.22,309,0,1.05,0,0,2025-08-11 07:34:22.700010
SKU_18419,STORE_040,Home,Per Una,1334.08,508.93,47,14,101,0.28,0.24,3357,112,1,0.41,-2.16,1.16,5306,med,South,4,0.01,224,0,0.85,0,0,2025-08-18 07:34:22.700010
SKU_18420,STORE_021,Accessories,Per Una,1885.16,1249.33,49,15,917,4.28,1.11,4219,177,0,0.18,-1.08,0.86,4731,med,North,45,0.26,351,0,1.15,0,0,2024-12-24 07:34:22.700010
SKU_18421,STORE_031,Accessories,Per Una,3647.46,3185.61,43,25,1140,1.82,0.35,2621,137,1,0.19,-0.97,0.51,2613,med,East,58,0.25,275,0,0.81,0,0,2024-10-20 07:34:22.700010
SKU_18422,STORE_048,Accessories,Per Una,2852.99,2726.44,43,22,1337,1.14,0.44,3879,171,0,0.49,-2.09,1.29,5958,high,West,17,0.15,167,0,1.1,0,0,2024-11-29 07:34:22.700010
SKU_18423,STORE_036,Apparel,Blue Harbour,269.22,3079.11,56,18,1551,0.84,7.65,836,186,1,0.32,-1.35,1.41,2285,high,Central,0,0.05,317,0,1.19,1,0,2025-08-06 07:34:22.700010
SKU_18424,STORE_048,Footwear,Autograph,1805.92,3502.48,62,20,1608,1.01,0.72,4651,110,0,0.38,-1.05,1.39,2813,low,Central,87,0.1,224,0,0.85,0,0,2025-08-18 07:34:22.700010
SKU_18425,STORE_038,Accessories,Goodmove,4710.81,1161.76,56,9,1298,1.68,3.12,3482,58,0,0.35,-1.49,1.27,3095,low,East,23,0.04,225,0,0.86,1,0,2025-06-10 07:34:22.700010
SKU_18426,STORE_027,Accessories,Goodmove,1062.28,3892.26,54,8,530,2.12,0.5,1244,198,0,0.12,-1.01,1.34,2918,high,North,38,0.19,86,0,0.83,0,0,2025-09-07 07:34:22.700010
SKU_18427,STORE_036,Home,Goodmove,1335.53,3061.97,49,4,1651,3.11,0.09,621,11,1,0.26,-2.18,0.97,3142,low,West,76,0.28,101,0,0.86,1,1,2025-06-20 07:34:22.700010
SKU_18428,STORE_048,Footwear,Autograph,1674.45,3796.56,52,6,56,3.55,0.65,4676,164,1,0.25,-1.0,0.62,3260,low,West,80,0.21,125,0,1.09,0,1,2025-07-23 07:34:22.700010
SKU_18429,STORE_023,Home,Autograph,1485.34,524.82,49,17,500,2.55,4.91,508,7,0,0.05,-0.96,1.0,4145,med,South,38,0.21,51,1,1.15,0,0,2025-08-21 07:34:22.700010
SKU_18430,STORE_021,Home,Blue Harbour,783.28,2275.73,41,28,1273,2.45,0.4,1398,167,1,0.04,-1.19,1.31,5083,med,South,10,0.12,63,1,1.07,0,0,2025-03-21 07:34:22.700010
SKU_18431,STORE_013,Accessories,Blue Harbour,1699.77,3283.95,45,27,985,0.51,4.99,2660,55,0,0.39,-2.26,0.61,1747,high,Central,88,0.07,45,0,0.99,0,1,2024-10-19 07:34:22.700010
SKU_18432,STORE_037,Beauty,Goodmove,2788.27,448.02,48,7,612,4.78,0.52,2128,152,0,0.24,-1.89,1.23,8314,low,East,63,0.21,127,0,1.13,0,1,2025-08-09 07:34:22.700010
SKU_18433,STORE_047,Footwear,Autograph,3440.34,1993.13,69,15,469,0.16,0.11,3217,190,0,0.36,-1.72,1.43,5336,low,East,10,0.17,301,0,1.09,0,0,2025-08-14 07:34:22.700010
SKU_18434,STORE_026,Home,Goodmove,3284.71,3210.98,53,10,1540,3.44,0.06,1874,52,0,0.4,-1.84,1.44,7484,low,Central,50,0.2,80,0,1.1,0,1,2025-02-07 07:34:22.700010
SKU_18435,STORE_040,Beauty,Blue Harbour,979.84,292.66,56,11,812,3.97,0.52,252,159,0,0.07,-1.16,1.39,1973,high,South,16,0.25,79,0,1.01,0,0,2025-03-10 07:34:22.700010
SKU_18436,STORE_007,Beauty,Goodmove,3148.72,2898.48,52,28,1606,3.12,0.35,3765,39,0,0.44,-1.91,1.29,3140,low,North,12,0.05,84,0,1.06,0,1,2025-03-31 07:34:22.700010
SKU_18437,STORE_046,Home,Blue Harbour,1918.96,3876.88,44,2,1134,2.03,0.02,4489,186,0,0.19,-1.04,1.38,780,med,South,6,0.28,191,0,1.1,0,0,2025-03-27 07:34:22.700010
SKU_18438,STORE_039,Accessories,M&S Core,4143.81,319.04,40,26,727,3.6,1.54,3969,174,1,0.25,-1.41,1.42,5039,low,South,73,0.28,290,0,1.07,1,0,2024-11-08 07:34:22.700010
SKU_18439,STORE_022,Apparel,Per Una,1938.57,3679.93,51,23,815,2.26,1.42,357,54,0,0.15,-1.48,0.98,8087,med,West,21,0.1,190,1,1.12,0,1,2025-02-27 07:34:22.700010
SKU_18440,STORE_039,Home,M&S Core,4886.53,1734.81,41,21,1959,4.25,1.96,4840,141,0,0.34,-1.35,1.09,3594,med,South,6,0.24,93,1,1.09,1,1,2025-01-09 07:34:22.700010
SKU_18441,STORE_023,Accessories,Goodmove,3150.14,194.43,50,19,414,0.96,7.18,4642,163,0,0.31,-1.29,0.94,3924,low,Central,10,0.29,93,1,0.93,0,0,2024-11-24 07:34:22.700010
SKU_18442,STORE_030,Footwear,Goodmove,2258.1,1457.7,42,14,157,5.01,5.47,3834,139,0,0.27,-2.06,0.98,6445,low,West,26,0.0,148,1,0.95,0,0,2025-03-11 07:34:22.700010
SKU_18443,STORE_018,Accessories,Autograph,2613.94,1285.76,52,17,32,0.57,0.17,2684,191,0,0.49,-1.37,1.28,2805,high,South,65,0.02,248,0,1.05,0,0,2025-01-30 07:34:22.700010
SKU_18444,STORE_042,Beauty,Per Una,1043.57,1070.93,61,26,545,2.9,6.89,1735,62,1,0.33,-1.97,1.16,8073,high,West,80,0.28,185,0,1.12,0,1,2025-01-09 07:34:22.700010
SKU_18445,STORE_018,Footwear,Blue Harbour,3463.66,3331.85,53,6,241,0.07,2.11,1868,186,0,0.19,-1.89,1.11,8388,med,Central,44,0.23,162,0,0.88,0,0,2024-12-15 07:34:22.700010
SKU_18446,STORE_046,Footwear,Goodmove,4821.72,1864.2,49,23,1748,2.88,6.03,33,31,0,0.46,-1.17,1.02,8094,high,North,1,0.12,321,0,0.92,0,0,2024-10-21 07:34:22.700010
SKU_18447,STORE_010,Apparel,Blue Harbour,2670.8,1301.65,56,19,19,0.6,0.82,4995,68,1,0.11,-1.7,0.66,9677,med,South,0,0.07,172,0,0.96,0,0,2024-11-27 07:34:22.700010
SKU_18448,STORE_039,Apparel,Blue Harbour,4962.29,1309.42,49,5,766,11.62,1.22,2443,199,1,0.16,-2.05,0.67,8079,low,South,29,0.2,105,0,0.83,0,1,2024-10-21 07:34:22.700010
SKU_18449,STORE_030,Home,Blue Harbour,921.22,3969.22,49,2,46,1.61,1.65,4981,15,0,0.27,-0.79,0.6,5657,low,East,20,0.12,203,0,0.96,1,1,2024-09-19 07:34:22.700010
SKU_18450,STORE_026,Accessories,M&S Core,3259.88,2513.39,59,29,1388,1.75,1.02,2536,30,0,0.11,-2.05,0.86,5397,med,East,88,0.06,354,0,0.92,0,0,2024-10-30 07:34:22.700010
SKU_18451,STORE_007,Home,Blue Harbour,3452.99,262.22,51,9,23,0.47,0.41,1923,67,0,0.38,-1.09,1.16,9225,high,Central,0,0.2,362,0,1.17,1,0,2024-10-21 07:34:22.700010
SKU_18452,STORE_007,Apparel,Autograph,1695.27,3562.89,52,16,201,0.32,3.92,2804,59,1,0.09,-1.58,0.93,1082,high,South,81,0.17,82,0,0.89,0,1,2025-04-05 07:34:22.700010
SKU_18453,STORE_005,Beauty,M&S Core,1886.51,2934.07,53,7,775,0.53,2.61,3232,44,1,0.29,-2.05,1.48,9275,high,East,23,0.28,226,0,1.09,0,0,2025-02-04 07:34:22.700010
SKU_18454,STORE_001,Apparel,M&S Core,4737.26,925.73,56,13,1343,1.53,6.49,4729,74,0,0.43,-0.52,0.92,4802,med,Central,66,0.15,292,0,1.01,0,0,2025-05-11 07:34:22.700010
SKU_18455,STORE_046,Accessories,Goodmove,3136.31,542.9,43,9,152,0.33,1.42,3745,16,0,0.23,-0.86,1.31,697,low,West,16,0.03,323,0,0.99,0,0,2024-11-08 07:34:22.700010
SKU_18456,STORE_018,Beauty,Per Una,3950.32,1570.96,49,20,459,0.88,1.46,4356,143,0,0.38,-1.54,0.59,955,high,North,64,0.28,232,0,1.05,1,0,2025-03-13 07:34:22.700010
SKU_18457,STORE_013,Home,Per Una,3683.73,911.01,51,5,1680,1.24,1.43,4912,63,0,0.2,-1.76,1.14,1796,med,North,26,0.01,39,0,0.88,0,0,2025-06-06 07:34:22.700010
SKU_18458,STORE_025,Home,Goodmove,3131.71,2837.13,54,8,1857,4.48,0.39,297,181,0,0.46,-1.79,0.96,5081,med,North,37,0.29,267,0,1.18,0,0,2024-10-05 07:34:22.700010
SKU_18459,STORE_040,Apparel,Per Una,428.78,779.81,49,7,1697,0.2,2.99,4606,140,1,0.27,-1.68,1.12,9157,high,North,9,0.24,275,0,1.19,0,0,2025-07-27 07:34:22.700010
SKU_18460,STORE_008,Apparel,Blue Harbour,3379.92,2142.6,65,16,1772,1.05,0.89,2134,73,0,0.43,-1.46,1.27,8559,med,North,29,0.14,307,0,0.89,0,1,2024-10-08 07:34:22.700010
SKU_18461,STORE_010,Home,Autograph,1854.58,2584.68,53,22,1889,1.92,2.9,2892,90,0,0.36,-1.06,1.26,2461,med,South,57,0.09,80,0,1.15,0,0,2025-02-11 07:34:22.700010
SKU_18462,STORE_032,Home,Blue Harbour,2450.31,2709.3,63,5,1675,1.68,3.69,1398,104,0,0.23,-0.53,0.92,9509,low,South,56,0.11,331,0,0.8,1,1,2025-03-21 07:34:22.700010
SKU_18463,STORE_017,Footwear,Per Una,4285.98,3086.42,51,28,1698,2.79,0.54,4915,6,0,0.2,-1.16,0.89,5089,med,East,64,0.29,49,0,0.89,0,0,2024-09-21 07:34:22.700010
SKU_18464,STORE_038,Accessories,Per Una,4848.8,2061.38,51,19,946,1.01,0.08,4803,98,0,0.09,-2.33,0.5,2214,high,East,68,0.02,113,0,1.05,0,0,2025-08-29 07:34:22.700010
SKU_18465,STORE_015,Footwear,Autograph,3531.55,923.29,48,9,801,0.03,0.93,2847,20,0,0.49,-2.68,1.38,2028,med,East,37,0.19,360,0,1.06,0,0,2025-07-01 07:34:22.700010
SKU_18466,STORE_015,Footwear,M&S Core,1312.51,1424.07,56,25,345,1.24,5.25,1474,110,0,0.14,-1.47,1.49,6111,high,East,59,0.23,179,0,0.89,0,0,2025-01-02 07:34:22.700010
SKU_18467,STORE_048,Home,M&S Core,1723.91,1580.83,47,24,668,0.31,2.08,252,177,1,0.34,-1.85,1.39,7983,low,South,13,0.11,241,0,0.95,0,1,2024-12-27 07:34:22.700010
SKU_18468,STORE_040,Accessories,Autograph,861.93,2780.94,48,18,804,0.7,0.62,1902,51,0,0.16,-1.69,0.96,9989,low,East,80,0.16,284,0,1.13,0,1,2024-09-20 07:34:22.700010
SKU_18469,STORE_020,Home,M&S Core,2986.37,2540.77,54,16,1975,0.05,1.62,159,41,1,0.02,-1.2,0.85,3942,med,South,62,0.14,163,0,0.87,0,0,2025-04-22 07:34:22.700010
SKU_18470,STORE_015,Footwear,Per Una,4662.6,2030.59,56,27,1291,2.54,5.83,4487,43,0,0.42,-2.04,0.64,5210,high,East,42,0.18,93,0,0.91,0,0,2024-11-22 07:34:22.700010
SKU_18471,STORE_035,Footwear,M&S Core,4091.49,1946.14,39,12,681,0.28,1.29,3297,117,0,0.3,-1.33,1.28,5723,med,South,82,0.21,47,0,1.11,1,1,2024-12-14 07:34:22.700010
SKU_18472,STORE_006,Home,Per Una,2808.46,334.62,62,16,30,4.85,0.08,362,113,0,0.47,-1.63,0.92,8549,high,East,8,0.21,308,1,1.12,1,0,2025-01-26 07:34:22.700010
SKU_18473,STORE_030,Apparel,Goodmove,4717.72,2789.64,50,17,762,4.27,1.52,382,65,0,0.05,-2.9,1.29,6339,high,Central,50,0.15,40,0,1.02,1,0,2025-05-31 07:34:22.700010
SKU_18474,STORE_008,Apparel,Blue Harbour,4503.4,3236.1,48,22,1782,0.6,0.72,4464,58,0,0.28,-1.43,0.75,9325,med,South,50,0.23,115,1,1.09,1,1,2025-08-12 07:34:22.700010
SKU_18475,STORE_031,Home,M&S Core,1932.16,3565.39,41,26,140,2.62,0.98,3979,6,0,0.4,-1.18,0.78,6053,low,North,29,0.11,46,1,1.11,0,0,2025-06-04 07:34:22.700010
SKU_18476,STORE_048,Beauty,Goodmove,2837.94,179.69,58,11,1716,1.94,4.8,2763,31,0,0.33,-1.38,1.37,1996,low,North,48,0.11,316,0,1.09,0,0,2025-01-20 07:34:22.700010
SKU_18477,STORE_047,Beauty,M&S Core,1619.62,3511.77,66,2,1432,1.27,2.02,4447,138,0,0.35,-1.39,0.66,4207,high,South,23,0.02,356,0,1.05,0,0,2025-08-21 07:34:22.700010
SKU_18478,STORE_032,Apparel,Goodmove,241.1,3516.5,46,14,542,1.5,0.41,3648,7,0,0.2,-2.19,0.83,5364,high,East,84,0.21,332,0,1.17,0,0,2025-06-19 07:34:22.700010
SKU_18479,STORE_045,Accessories,Autograph,2364.7,2686.14,48,7,1809,0.34,0.14,678,136,0,0.44,-0.94,0.79,2612,high,Central,34,0.21,83,0,0.92,0,0,2025-02-15 07:34:22.700010
SKU_18480,STORE_015,Footwear,Goodmove,3799.53,1186.31,55,26,740,8.03,0.86,181,136,0,0.1,-0.86,1.27,9657,med,South,29,0.09,234,0,0.83,0,1,2025-06-24 07:34:22.700010
SKU_18481,STORE_018,Accessories,Per Una,3243.02,3580.68,47,11,84,3.6,4.92,3397,62,0,0.43,-1.45,0.91,6400,low,West,25,0.18,241,0,0.83,0,0,2025-04-14 07:34:22.700010
SKU_18482,STORE_013,Apparel,Autograph,4647.73,1455.27,50,22,1459,2.18,2.99,1008,127,0,0.08,-1.25,0.98,5579,high,Central,21,0.06,304,1,1.17,0,0,2025-08-04 07:34:22.700010
SKU_18483,STORE_024,Home,Autograph,3490.72,2366.04,44,17,12,6.4,0.93,2481,19,1,0.4,-1.44,1.23,9379,low,Central,57,0.24,140,1,0.83,0,1,2025-07-29 07:34:22.700010
SKU_18484,STORE_040,Beauty,Per Una,877.03,1819.71,49,8,1429,8.07,5.42,3120,50,0,0.24,-1.71,0.63,5596,high,East,71,0.24,154,0,0.86,0,0,2024-10-19 07:34:22.700010
SKU_18485,STORE_014,Apparel,M&S Core,1479.73,3555.19,49,7,415,0.62,3.88,78,160,0,0.06,-0.99,1.37,1827,med,West,39,0.27,297,0,1.19,1,1,2025-04-25 07:34:22.700010
SKU_18486,STORE_028,Accessories,Autograph,800.64,1106.45,45,26,1958,1.96,1.23,3072,166,0,0.17,-0.61,0.56,8464,high,West,76,0.18,199,0,1.19,1,0,2025-04-05 07:34:22.700010
SKU_18487,STORE_011,Accessories,M&S Core,4013.73,1391.48,49,2,881,0.9,0.49,4842,17,0,0.26,-0.81,0.51,5528,med,West,71,0.03,252,0,0.87,0,0,2025-03-17 07:34:22.700010
SKU_18488,STORE_006,Apparel,Blue Harbour,4762.34,1690.83,48,14,844,4.96,0.21,3215,23,0,0.31,-1.36,1.16,7359,high,West,5,0.24,241,0,1.15,0,1,2025-01-01 07:34:22.700010
SKU_18489,STORE_025,Footwear,Goodmove,1285.07,3433.66,45,11,935,0.69,3.2,3426,40,0,0.02,-1.67,0.7,4686,low,Central,42,0.15,262,0,1.08,0,0,2025-02-21 07:34:22.700010
SKU_18490,STORE_001,Accessories,Goodmove,3873.51,1340.95,52,28,661,2.76,0.42,1975,59,1,0.41,-2.26,0.92,8432,med,East,73,0.25,121,0,1.01,0,0,2025-07-01 07:34:22.700010
SKU_18491,STORE_025,Footwear,Per Una,2296.61,1225.68,34,18,1289,5.73,0.87,4440,64,0,0.41,-2.08,1.08,7845,high,North,57,0.01,260,1,1.19,0,0,2024-09-20 07:34:22.700010
SKU_18492,STORE_002,Footwear,Per Una,1904.03,3204.68,62,22,1114,3.42,3.96,584,27,1,0.09,-1.81,0.78,874,low,West,89,0.3,292,0,0.98,0,0,2025-09-08 07:34:22.700010
SKU_18493,STORE_032,Home,Goodmove,4936.05,1611.94,58,25,47,0.74,3.19,4334,139,1,0.3,-0.69,0.92,2895,med,West,12,0.16,53,0,0.96,0,0,2024-12-11 07:34:22.700010
SKU_18494,STORE_013,Apparel,Blue Harbour,1859.22,2693.15,47,15,1405,0.3,0.2,3299,126,0,0.4,-0.63,0.66,5586,med,West,67,0.27,332,1,0.88,0,1,2025-08-29 07:34:22.700010
SKU_18495,STORE_033,Apparel,Per Una,3371.94,3514.8,41,6,1110,0.07,2.93,3687,165,1,0.05,-1.0,1.23,8896,med,Central,66,0.12,322,0,0.85,0,0,2025-05-09 07:34:22.700010
SKU_18496,STORE_032,Footwear,Blue Harbour,3620.43,979.7,42,12,1534,0.78,5.73,4569,184,0,0.44,-1.71,0.66,5409,low,West,16,0.27,161,0,0.89,0,0,2025-07-05 07:34:22.700010
SKU_18497,STORE_024,Home,Per Una,3909.54,1910.93,40,5,1581,3.59,4.34,2025,9,0,0.19,-1.84,1.42,1794,low,East,32,0.0,73,0,1.11,0,1,2025-08-22 07:34:22.700010
SKU_18498,STORE_027,Accessories,Autograph,4336.64,1999.14,51,15,508,0.24,0.78,1921,195,0,0.34,-1.29,0.55,1122,med,West,77,0.22,81,0,1.04,1,1,2025-02-24 07:34:22.700010
SKU_18499,STORE_004,Accessories,M&S Core,2916.7,2316.29,55,6,40,0.43,8.71,3034,174,0,0.09,-1.12,0.9,7066,high,South,86,0.25,160,0,1.09,1,1,2025-04-30 07:34:22.700010
SKU_18500,STORE_024,Apparel,Goodmove,3100.1,3682.04,58,9,349,0.37,0.26,2066,175,0,0.08,-1.42,0.83,8585,med,West,7,0.21,295,0,1.01,0,1,2024-12-11 07:34:22.700010
SKU_18501,STORE_023,Footwear,M&S Core,3612.46,3924.35,53,4,1724,2.04,3.91,3816,58,0,0.28,-1.51,0.63,4368,low,South,26,0.15,228,0,1.04,1,1,2025-05-04 07:34:22.700010
SKU_18502,STORE_029,Home,Goodmove,913.66,3224.42,49,5,1145,0.1,0.67,1115,97,0,0.1,-1.44,0.81,7122,low,North,7,0.08,279,0,1.1,0,0,2024-10-27 07:34:22.700010
SKU_18503,STORE_034,Home,Per Una,1159.24,216.69,56,12,1195,2.0,0.42,4625,30,0,0.37,-1.8,0.8,6127,high,North,77,0.1,274,0,1.16,0,0,2025-06-15 07:34:22.700010
SKU_18504,STORE_021,Accessories,M&S Core,3867.69,556.47,60,6,240,0.9,6.23,2205,43,0,0.28,-1.56,0.58,4396,med,East,63,0.13,298,0,0.91,0,0,2025-01-21 07:34:22.700010
SKU_18505,STORE_030,Accessories,Blue Harbour,846.83,558.9,49,10,863,4.17,2.76,57,163,0,0.16,-1.73,0.57,9195,med,Central,8,0.26,99,0,1.08,0,0,2025-03-28 07:34:22.700010
SKU_18506,STORE_026,Beauty,Per Una,3503.64,2173.29,48,22,48,2.52,1.78,672,98,1,0.28,-0.91,1.35,7143,med,Central,7,0.06,88,0,0.96,0,0,2024-09-18 07:34:22.700010
SKU_18507,STORE_020,Beauty,Autograph,354.59,268.26,45,16,1431,2.49,1.17,326,102,0,0.19,-1.7,1.42,6769,low,North,46,0.22,120,0,0.95,0,0,2024-11-18 07:34:22.700010
SKU_18508,STORE_016,Footwear,M&S Core,1819.23,2095.66,53,16,1420,2.02,1.8,2218,149,0,0.13,-0.75,0.75,9685,high,West,21,0.05,191,1,1.19,0,1,2025-09-06 07:34:22.700010
SKU_18509,STORE_003,Beauty,M&S Core,3377.77,3032.11,48,8,1026,4.33,1.18,285,164,0,0.14,-0.65,0.93,9541,med,West,62,0.1,211,0,0.99,1,0,2025-07-16 07:34:22.700010
SKU_18510,STORE_049,Home,Autograph,3591.23,1277.51,51,7,857,3.77,2.57,4184,128,0,0.5,-0.54,1.06,6157,low,North,6,0.14,301,0,1.15,0,1,2025-07-04 07:34:22.700010
SKU_18511,STORE_037,Beauty,Goodmove,3223.56,1930.73,64,28,1098,0.94,3.89,204,170,1,0.41,-2.0,1.42,5956,med,East,8,0.2,315,0,0.91,0,0,2024-11-07 07:34:22.700010
SKU_18512,STORE_040,Apparel,Per Una,2318.39,476.67,50,22,1273,2.58,0.0,3338,38,0,0.28,-1.35,1.11,2978,low,East,0,0.05,62,0,0.87,0,0,2025-05-09 07:34:22.700010
SKU_18513,STORE_044,Apparel,Autograph,1421.42,368.61,56,3,190,0.05,7.83,1602,179,0,0.09,-1.8,0.92,1867,low,North,31,0.17,273,0,0.98,1,1,2024-12-21 07:34:22.700010
